1.529052522964775562e-01 2.573302588425576687e-01 1.678342823870480061e-01
2.573302588425576687e-01 1.678342823870480061e-01 6.910333647392690182e-01
1.678342823870480061e-01 6.910333647392690182e-01 6.356916469521820545e-01
6.910333647392690182e-01 6.356916469521820545e-01 5.948495990596711636e-01
6.356916469521820545e-01 5.948495990596711636e-01 8.478727717883884907e-01
5.948495990596711636e-01 8.478727717883884907e-01 7.335902391932904720e-01
8.478727717883884907e-01 7.335902391932904720e-01 7.706864890642464161e-01
7.335902391932904720e-01 7.706864890642464161e-01 2.180678164586424828e-02
7.706864890642464161e-01 2.180678164586424828e-02 1.946622882969677448e-01
2.180678164586424828e-02 1.946622882969677448e-01 9.717126949690282345e-01
1.946622882969677448e-01 9.717126949690282345e-01 7.831557514145970345e-02
9.717126949690282345e-01 7.831557514145970345e-02 7.244791961275041103e-01
7.831557514145970345e-02 7.244791961275041103e-01 6.420350004918873310e-01
7.244791961275041103e-01 6.420350004918873310e-01 3.318972378037869930e-01
6.420350004918873310e-01 3.318972378037869930e-01 2.130684223957359791e-01
3.318972378037869930e-01 2.130684223957359791e-01 2.913353941403329372e-01
2.130684223957359791e-01 2.913353941403329372e-01 8.303965632803738117e-01
2.913353941403329372e-01 8.303965632803738117e-01 3.603608324192464352e-01
8.303965632803738117e-01 3.603608324192464352e-01 6.885959249921143055e-01
3.603608324192464352e-01 6.885959249921143055e-01 8.883280581794679165e-01
6.885959249921143055e-01 8.883280581794679165e-01 1.326050241477787495e-01
8.883280581794679165e-01 1.326050241477787495e-01 8.006776212714612484e-01
1.326050241477787495e-01 8.006776212714612484e-01 6.106205102987587452e-01
8.006776212714612484e-01 6.106205102987587452e-01 4.576244703494012356e-01
6.106205102987587452e-01 4.576244703494012356e-01 2.501622294075787067e-01
4.576244703494012356e-01 2.501622294075787067e-01 3.823531433008611202e-01
2.501622294075787067e-01 3.823531433008611202e-01 4.265879513695836067e-02
3.823531433008611202e-01 4.265879513695836067e-02 8.147744811140000820e-01
4.265879513695836067e-02 8.147744811140000820e-01 5.047177304513752460e-01
8.147744811140000820e-01 5.047177304513752460e-01 6.953360526822507381e-01
5.047177304513752460e-01 6.953360526822507381e-01 6.295567420311272144e-01
6.953360526822507381e-01 6.295567420311272144e-01 5.193159780465066433e-01
6.295567420311272144e-01 5.193159780465066433e-01 4.498851899988949299e-01
5.193159780465066433e-01 4.498851899988949299e-01 2.546733757480978966e-02
4.498851899988949299e-01 2.546733757480978966e-02 1.038373154588043690e-01
2.546733757480978966e-02 1.038373154588043690e-01 3.938178545795381069e-01
1.038373154588043690e-01 3.938178545795381069e-01 4.283712883479893208e-01
3.938178545795381069e-01 4.283712883479893208e-01 2.586703887209296227e-02
4.283712883479893208e-01 2.586703887209296227e-02 2.998606381006538868e-01
2.586703887209296227e-02 2.998606381006538868e-01 5.663604787550866604e-01
2.998606381006538868e-01 5.663604787550866604e-01 6.994171296246349812e-01
5.663604787550866604e-01 6.994171296246349812e-01 9.925846895202994347e-02
6.994171296246349812e-01 9.925846895202994347e-02 3.007966470904648304e-01
9.925846895202994347e-02 3.007966470904648304e-01 9.114536619745194912e-01
3.007966470904648304e-01 9.114536619745194912e-01 7.615521480329334736e-01
9.114536619745194912e-01 7.615521480329334736e-01 3.662299304269254208e-01
7.615521480329334736e-01 3.662299304269254208e-01 3.434102502651512623e-01
3.662299304269254208e-01 3.434102502651512623e-01 7.643921277485787868e-01
3.434102502651512623e-01 7.643921277485787868e-01 4.956605141051113605e-01
7.643921277485787868e-01 4.956605141051113605e-01 9.443393489345908165e-02
4.956605141051113605e-01 9.443393489345908165e-02 1.056589824147522449e-01
9.443393489345908165e-02 1.056589824147522449e-01 7.840484804473817348e-01
1.056589824147522449e-01 7.840484804473817348e-01 7.533600409515202045e-01
7.840484804473817348e-01 7.533600409515202045e-01 4.637239216826856136e-01
7.533600409515202045e-01 4.637239216826856136e-01 2.103161532431840897e-03
4.637239216826856136e-01 2.103161532431840897e-03 8.391036740504205227e-01
2.103161532431840897e-03 8.391036740504205227e-01 1.569359051063656807e-02
8.391036740504205227e-01 1.569359051063656807e-02 5.422284766100347042e-01
1.569359051063656807e-02 5.422284766100347042e-01 1.121285450644791126e-01
5.422284766100347042e-01 1.121285450644791126e-01 7.927149808965623379e-01
1.121285450644791126e-01 7.927149808965623379e-01 7.471329797990620136e-01
7.927149808965623379e-01 7.471329797990620136e-01 3.483630507253110409e-01
7.471329797990620136e-01 3.483630507253110409e-01 3.659814861603081226e-01
3.483630507253110409e-01 3.659814861603081226e-01 6.062146043404936790e-02
3.659814861603081226e-01 6.062146043404936790e-02 6.989538716152310371e-02
6.062146043404936790e-02 6.989538716152310371e-02 8.737791790626943111e-01
6.989538716152310371e-02 8.737791790626943111e-01 6.136165899224579334e-01
8.737791790626943111e-01 6.136165899224579334e-01 8.176869279704988003e-01
6.136165899224579334e-01 8.176869279704988003e-01 3.835722585208714008e-01
8.176869279704988003e-01 3.835722585208714008e-01 9.422511993907392025e-01
3.835722585208714008e-01 9.422511993907392025e-01 2.013568696565926075e-01
9.422511993907392025e-01 2.013568696565926075e-01 7.278804234229028225e-01
2.013568696565926075e-01 7.278804234229028225e-01 5.550707136280834675e-01
7.278804234229028225e-01 5.550707136280834675e-01 7.795004709623754025e-01
5.550707136280834675e-01 7.795004709623754025e-01 6.813664031215012074e-01
7.795004709623754025e-01 6.813664031215012074e-01 7.269418006762862206e-02
6.813664031215012074e-01 7.269418006762862206e-02 3.038674523122608662e-01
7.269418006762862206e-02 3.038674523122608662e-01 1.689570932649075985e-01
3.038674523122608662e-01 1.689570932649075985e-01 2.789354887790977955e-01
1.689570932649075985e-01 2.789354887790977955e-01 1.529990932904183865e-01
2.789354887790977955e-01 1.529990932904183865e-01 4.075751607306301594e-01
1.529990932904183865e-01 4.075751607306301594e-01 6.845912477001547813e-02
4.075751607306301594e-01 6.845912477001547813e-02 7.425783020444214344e-01
6.845912477001547813e-02 7.425783020444214344e-01 8.393376893363893032e-01
7.425783020444214344e-01 8.393376893363893032e-01 3.528214176185429096e-01
8.393376893363893032e-01 3.528214176185429096e-01 5.628893016837537289e-01
3.528214176185429096e-01 5.628893016837537289e-01 2.019430515356361866e-01
5.628893016837537289e-01 2.019430515356361866e-01 1.456545940600335598e-01
2.019430515356361866e-01 1.456545940600335598e-01 5.644010053947567940e-02
1.456545940600335598e-01 5.644010053947567940e-02 2.774925669655203819e-02
5.644010053947567940e-02 2.774925669655203819e-02 6.585346353240311146e-01
2.774925669655203819e-02 6.585346353240311146e-01 7.014645016752183437e-01
6.585346353240311146e-01 7.014645016752183437e-01 2.819752921350300312e-01
7.014645016752183437e-01 2.819752921350300312e-01 3.786712377332150936e-01
2.819752921350300312e-01 3.786712377332150936e-01 7.342497971840202808e-01
3.786712377332150936e-01 7.342497971840202808e-01 9.974576435051858425e-01
7.342497971840202808e-01 9.974576435051858425e-01 3.764976863749325275e-01
9.974576435051858425e-01 3.764976863749325275e-01 2.818673267029225826e-01
3.764976863749325275e-01 2.818673267029225826e-01 3.027247828431427479e-01
2.818673267029225826e-01 3.027247828431427479e-01 2.795427567325532436e-01
3.027247828431427479e-01 2.795427567325532436e-01 9.527334948070347309e-01
2.795427567325532436e-01 9.527334948070347309e-01 2.005161582492291927e-01
9.527334948070347309e-01 2.005161582492291927e-01 6.284954962320625782e-01
2.005161582492291927e-01 6.284954962320625782e-01 9.663275531493127346e-01
6.284954962320625782e-01 9.663275531493127346e-01 1.415058528073132038e-01
9.663275531493127346e-01 1.415058528073132038e-01 1.520871385000646114e-01
1.415058528073132038e-01 1.520871385000646114e-01 6.389701557345688343e-01
1.520871385000646114e-01 6.389701557345688343e-01 4.650366879068315029e-01
6.389701557345688343e-01 4.650366879068315029e-01 3.948872582986950874e-02
4.650366879068315029e-01 3.948872582986950874e-02 5.160216381773352623e-02
3.948872582986950874e-02 5.160216381773352623e-02 9.542144504375755787e-01
5.160216381773352623e-02 9.542144504375755787e-01 2.608672282658517361e-01
9.542144504375755787e-01 2.608672282658517361e-01 9.772733156569302082e-01
2.608672282658517361e-01 9.772733156569302082e-01 5.158348395489156246e-01
9.772733156569302082e-01 5.158348395489156246e-01 2.995491963811218739e-01
5.158348395489156246e-01 2.995491963811218739e-01 1.547816223464906216e-01
2.995491963811218739e-01 1.547816223464906216e-01 2.327469666488468647e-01
1.547816223464906216e-01 2.327469666488468647e-01 3.447198774665594101e-03
2.327469666488468647e-01 3.447198774665594101e-03 9.259604928083717823e-01
3.447198774665594101e-03 9.259604928083717823e-01 5.247381678782403469e-01
9.259604928083717823e-01 5.247381678782403469e-01 8.147845719940960407e-01
5.247381678782403469e-01 8.147845719940960407e-01 1.660639210604131222e-01
8.147845719940960407e-01 1.660639210604131222e-01 6.633223784156143665e-01
1.660639210604131222e-01 6.633223784156143665e-01 4.853589809499680996e-01
6.633223784156143665e-01 4.853589809499680996e-01 9.422524799592792988e-01
4.853589809499680996e-01 9.422524799592792988e-01 2.852840512059628963e-01
9.422524799592792988e-01 2.852840512059628963e-01 2.314319876022636890e-01
2.852840512059628963e-01 2.314319876022636890e-01 8.210354647599160671e-01
2.314319876022636890e-01 8.210354647599160671e-01 8.433249001391232014e-01
8.210354647599160671e-01 8.433249001391232014e-01 6.706302179954946041e-01
8.433249001391232014e-01 6.706302179954946041e-01 4.338572067208588123e-01
6.706302179954946041e-01 4.338572067208588123e-01 5.674712783657014370e-01
4.338572067208588123e-01 5.674712783657014370e-01 5.001128097064793110e-01
5.674712783657014370e-01 5.001128097064793110e-01 8.934353529475629330e-01
5.001128097064793110e-01 8.934353529475629330e-01 8.595968303270637989e-01
8.934353529475629330e-01 8.595968303270637989e-01 1.166628054343163967e-01
8.595968303270637989e-01 1.166628054343163967e-01 9.636053596623241901e-01
1.166628054343163967e-01 9.636053596623241901e-01 7.316669090650975704e-01
9.636053596623241901e-01 7.316669090650975704e-01 7.175532174296677113e-01
7.316669090650975704e-01 7.175532174296677113e-01 7.203171229921281338e-01
7.175532174296677113e-01 7.203171229921281338e-01 8.639237810857594013e-01
7.203171229921281338e-01 8.639237810857594013e-01 7.006885795854032040e-01
8.639237810857594013e-01 7.006885795854032040e-01 4.288174477405846119e-01
7.006885795854032040e-01 4.288174477405846119e-01 2.667074701748788357e-01
4.288174477405846119e-01 2.667074701748788357e-01 7.408877913840115070e-01
2.667074701748788357e-01 7.408877913840115070e-01 4.495951673015952110e-02
7.408877913840115070e-01 4.495951673015952110e-02 6.017669779248535633e-01
4.495951673015952110e-02 6.017669779248535633e-01 2.059662169776856899e-01
6.017669779248535633e-01 2.059662169776856899e-01 8.198945005424320698e-01
2.059662169776856899e-01 8.198945005424320698e-01 6.567105045542120934e-02
8.198945005424320698e-01 6.567105045542120934e-02 1.497579785063862801e-02
6.567105045542120934e-02 1.497579785063862801e-02 4.988153330050408840e-01
1.497579785063862801e-02 4.988153330050408840e-01 8.581098173744976521e-01
4.988153330050408840e-01 8.581098173744976521e-01 6.593209072016179562e-01
8.581098173744976521e-01 6.593209072016179562e-01 2.329370868392288685e-01
6.593209072016179562e-01 2.329370868392288685e-01 4.637343562208116055e-01
2.329370868392288685e-01 4.637343562208116055e-01 6.859723557718098164e-01
4.637343562208116055e-01 6.859723557718098164e-01 9.422249286435544491e-01
6.859723557718098164e-01 9.422249286435544491e-01 4.795983699150383472e-01
9.422249286435544491e-01 4.795983699150383472e-01 3.975658616982400417e-01
4.795983699150383472e-01 3.975658616982400417e-01 6.900984095409512520e-02
3.975658616982400417e-01 6.900984095409512520e-02 8.359662904404103756e-01
6.900984095409512520e-02 8.359662904404103756e-01 3.947091740556061268e-01
8.359662904404103756e-01 3.947091740556061268e-01 8.445584303699433804e-01
3.947091740556061268e-01 8.445584303699433804e-01 5.149680157192051411e-01
8.445584303699433804e-01 5.149680157192051411e-01 4.887822209857404232e-01
5.149680157192051411e-01 4.887822209857404232e-01 2.979811844415962696e-01
4.887822209857404232e-01 2.979811844415962696e-01 3.888471177779138088e-01
2.979811844415962696e-01 3.888471177779138088e-01 6.512520466931164265e-01
3.888471177779138088e-01 6.512520466931164265e-01 4.078882201574742794e-01
6.512520466931164265e-01 4.078882201574742794e-01 5.860609007067978382e-01
4.078882201574742794e-01 5.860609007067978382e-01 8.453714228235185146e-01
5.860609007067978382e-01 8.453714228235185146e-01 7.976804305799305439e-01
8.453714228235185146e-01 7.976804305799305439e-01 1.777397780679166317e-01
7.976804305799305439e-01 1.777397780679166317e-01 8.873147931881248951e-01
1.777397780679166317e-01 8.873147931881248951e-01 7.242307565174996853e-01
8.873147931881248951e-01 7.242307565174996853e-01 3.595514004118740559e-01
7.242307565174996853e-01 3.595514004118740559e-01 6.392315938137471676e-01
3.595514004118740559e-01 6.392315938137471676e-01 5.994269591756165028e-01
6.392315938137471676e-01 5.994269591756165028e-01 8.434774107299745083e-01
5.994269591756165028e-01 8.434774107299745083e-01 6.660218317992985249e-01
8.434774107299745083e-01 6.660218317992985249e-01 4.048342942260205746e-01
6.660218317992985249e-01 4.048342942260205746e-01 4.348092791624367237e-01
4.048342942260205746e-01 4.348092791624367237e-01 9.653470269404351711e-01
4.348092791624367237e-01 9.653470269404351711e-01 8.787986491806805134e-01
9.653470269404351711e-01 8.787986491806805134e-01 5.846686526201665401e-01
8.787986491806805134e-01 5.846686526201665401e-01 5.988240730948746204e-01
5.846686526201665401e-01 5.988240730948746204e-01 3.309265649877488613e-01
5.988240730948746204e-01 3.309265649877488613e-01 5.961427320726215839e-01
3.309265649877488613e-01 5.961427320726215839e-01 5.985173075459897518e-01
5.961427320726215839e-01 5.985173075459897518e-01 2.258192566223442554e-01
5.985173075459897518e-01 2.258192566223442554e-01 9.682597718201577663e-01
2.258192566223442554e-01 9.682597718201577663e-01 7.771853213198482990e-01
9.682597718201577663e-01 7.771853213198482990e-01 9.487739815376698971e-01
7.771853213198482990e-01 9.487739815376698971e-01 6.979759973473846912e-01
9.487739815376698971e-01 6.979759973473846912e-01 6.488901502452790737e-01
6.979759973473846912e-01 6.488901502452790737e-01 6.115569253452122211e-01
6.488901502452790737e-01 6.115569253452122211e-01 8.293301998637616634e-01
6.115569253452122211e-01 8.293301998637616634e-01 4.719688710756599903e-01
8.293301998637616634e-01 4.719688710756599903e-01 3.678414276801049709e-01
4.719688710756599903e-01 3.678414276801049709e-01 9.593287263996899128e-01
3.678414276801049709e-01 9.593287263996899128e-01 4.453995092771947384e-01
9.593287263996899128e-01 4.453995092771947384e-01 3.843851806595921516e-02
4.453995092771947384e-01 3.843851806595921516e-02 2.220355249010026455e-01
3.843851806595921516e-02 2.220355249010026455e-01 9.862664868123829365e-01
2.220355249010026455e-01 9.862664868123829365e-01 9.192791967652738094e-01
9.862664868123829365e-01 9.192791967652738094e-01 6.392767992801964283e-01
9.192791967652738094e-01 6.392767992801964283e-01 5.621480247937142849e-01
6.392767992801964283e-01 5.621480247937142849e-01 6.193969552405178547e-01
5.621480247937142849e-01 6.193969552405178547e-01 6.570495082996785641e-01
6.193969552405178547e-01 6.570495082996785641e-01 3.677244526334106922e-01
6.570495082996785641e-01 3.677244526334106922e-01 2.929011411033570766e-01
3.677244526334106922e-01 2.929011411033570766e-01 4.478867729194462299e-01
2.929011411033570766e-01 4.478867729194462299e-01 5.121036758646368980e-02
4.478867729194462299e-01 5.121036758646368980e-02 2.762812492437660694e-01
5.121036758646368980e-02 2.762812492437660694e-01 1.967941871844232082e-01
2.762812492437660694e-01 1.967941871844232082e-01 6.942338799126446247e-01
1.967941871844232082e-01 6.942338799126446247e-01 3.942555948160588741e-01
6.942338799126446247e-01 3.942555948160588741e-01 1.174286496825516224e-01
3.942555948160588741e-01 1.174286496825516224e-01 1.562715447507798672e-01
1.174286496825516224e-01 1.562715447507798672e-01 8.807714213617146015e-01
1.562715447507798672e-01 8.807714213617146015e-01 8.781846254132688046e-01
8.807714213617146015e-01 8.781846254132688046e-01 3.421649602241814137e-01
8.781846254132688046e-01 3.421649602241814137e-01 1.493281326256692410e-01
3.421649602241814137e-01 1.493281326256692410e-01 8.164841537363827229e-01
1.493281326256692410e-01 8.164841537363827229e-01 5.549517287872731686e-01
8.164841537363827229e-01 5.549517287872731686e-01 9.813529890961945057e-01
5.549517287872731686e-01 9.813529890961945057e-01 8.935523754917085171e-01
9.813529890961945057e-01 8.935523754917085171e-01 5.291373510845005512e-01
8.935523754917085171e-01 5.291373510845005512e-01 1.328527270816266537e-01
5.291373510845005512e-01 1.328527270816266537e-01 3.488020272925496101e-02
1.328527270816266537e-01 3.488020272925496101e-02 1.360667264088988304e-02
3.488020272925496101e-02 1.360667264088988304e-02 7.677182112820446491e-01
1.360667264088988304e-02 7.677182112820446491e-01 4.838492139242589474e-01
7.677182112820446491e-01 4.838492139242589474e-01 9.936313820071518421e-01
4.838492139242589474e-01 9.936313820071518421e-01 6.071453667245805264e-01
9.936313820071518421e-01 6.071453667245805264e-01 7.001897622831165791e-01
6.071453667245805264e-01 7.001897622831165791e-01 7.368302731774747372e-01
7.001897622831165791e-01 7.368302731774747372e-01 1.192737785167992115e-01
7.368302731774747372e-01 1.192737785167992115e-01 8.417021250352263451e-02
1.192737785167992115e-01 8.417021250352263451e-02 4.315572683699429035e-01
8.417021250352263451e-02 4.315572683699429035e-01 8.318116976879537106e-01
4.315572683699429035e-01 8.318116976879537106e-01 1.068547707982361317e-01
8.318116976879537106e-01 1.068547707982361317e-01 1.548233455978333950e-01
1.068547707982361317e-01 1.548233455978333950e-01 9.672471364028751850e-01
1.548233455978333950e-01 9.672471364028751850e-01 4.100727080367505550e-01
9.672471364028751850e-01 4.100727080367505550e-01 7.552120205946266651e-01
4.100727080367505550e-01 7.552120205946266651e-01 8.406177512370049953e-01
7.552120205946266651e-01 8.406177512370049953e-01 2.467983220703899860e-01
8.406177512370049953e-01 2.467983220703899860e-01 9.152301712892949581e-01
2.467983220703899860e-01 9.152301712892949581e-01 2.701961291022598743e-01
9.152301712892949581e-01 2.701961291022598743e-01 3.841052330099046230e-01
2.701961291022598743e-01 3.841052330099046230e-01 8.728662361390888691e-01
3.841052330099046230e-01 8.728662361390888691e-01 7.802503197453916073e-01
8.728662361390888691e-01 7.802503197453916073e-01 8.257057932205498219e-01
7.802503197453916073e-01 8.257057932205498219e-01 9.319818816147744656e-01
8.257057932205498219e-01 9.319818816147744656e-01 1.605391507036983967e-01
9.319818816147744656e-01 1.605391507036983967e-01 5.753979696892201900e-01
1.605391507036983967e-01 5.753979696892201900e-01 7.535461802035570145e-03
5.753979696892201900e-01 7.535461802035570145e-03 8.666310436092317104e-01
7.535461802035570145e-03 8.666310436092317104e-01 1.319671054370701313e-01
8.666310436092317104e-01 1.319671054370701313e-01 9.921232401393353939e-01
1.319671054370701313e-01 9.921232401393353939e-01 7.650354919023811817e-01
9.921232401393353939e-01 7.650354919023811817e-01 6.611037901602685452e-01
7.650354919023811817e-01 6.611037901602685452e-01 8.130331384018063545e-02
6.611037901602685452e-01 8.130331384018063545e-02 5.378857715986669064e-01
8.130331384018063545e-02 5.378857715986669064e-01 4.955848050303757191e-01
5.378857715986669064e-01 4.955848050303757191e-01 1.325368857942521572e-01
4.955848050303757191e-01 1.325368857942521572e-01 3.349580694921314716e-01
1.325368857942521572e-01 3.349580694921314716e-01 8.169164448045194149e-01
3.349580694921314716e-01 8.169164448045194149e-01 8.868760433979332447e-01
8.169164448045194149e-01 8.868760433979332447e-01 9.690082571469247341e-01
8.868760433979332447e-01 9.690082571469247341e-01 8.321651523001492023e-01
9.690082571469247341e-01 8.321651523001492023e-01 2.719165994785726070e-01
8.321651523001492023e-01 2.719165994785726070e-01 1.420132261700928211e-01
2.719165994785726070e-01 1.420132261700928211e-01 4.048299617134034634e-01
1.420132261700928211e-01 4.048299617134034634e-01 1.508607347495853901e-01
4.048299617134034634e-01 1.508607347495853901e-01 2.616947530768811703e-01
1.508607347495853901e-01 2.616947530768811703e-01 2.124219057150185108e-01
2.616947530768811703e-01 2.124219057150185108e-01 9.192786565981805325e-01
2.124219057150185108e-01 9.192786565981805325e-01 6.038747881539165974e-01
9.192786565981805325e-01 6.038747881539165974e-01 3.497408195398747921e-01
6.038747881539165974e-01 3.497408195398747921e-01 6.635718238539993763e-01
3.497408195398747921e-01 6.635718238539993763e-01 8.337635672651231289e-01
6.635718238539993763e-01 8.337635672651231289e-01 3.043498890474438667e-02
8.337635672651231289e-01 3.043498890474438667e-02 6.787378280423581600e-01
3.043498890474438667e-02 6.787378280423581600e-01 7.985120681114494801e-01
6.787378280423581600e-01 7.985120681114494801e-01 6.824319562874734402e-01
7.985120681114494801e-01 6.824319562874734402e-01 9.079831247217953205e-01
6.824319562874734402e-01 9.079831247217953205e-01 3.060111417435109615e-01
9.079831247217953205e-01 3.060111417435109615e-01 6.642187279649078846e-01
3.060111417435109615e-01 6.642187279649078846e-01 2.312120920978486538e-01
6.642187279649078846e-01 2.312120920978486538e-01 4.093040009029209614e-01
2.312120920978486538e-01 4.093040009029209614e-01 3.749151765368878841e-01
4.093040009029209614e-01 3.749151765368878841e-01 5.657550510950386524e-01
3.749151765368878841e-01 5.657550510950386524e-01 2.029371773824095726e-02
5.657550510950386524e-01 2.029371773824095726e-02 2.996684657409787178e-02
2.029371773824095726e-02 2.996684657409787178e-02 9.971576198004186153e-01
2.996684657409787178e-02 9.971576198004186153e-01 7.132440996356308460e-01
9.971576198004186153e-01 7.132440996356308460e-01 3.050460196100175381e-01
7.132440996356308460e-01 3.050460196100175381e-01 4.110792209394276142e-01
3.050460196100175381e-01 4.110792209394276142e-01 7.210611491464078426e-01
4.110792209394276142e-01 7.210611491464078426e-01 6.266539064235985279e-01
7.210611491464078426e-01 6.266539064235985279e-01 2.703730962239205837e-01
6.266539064235985279e-01 2.703730962239205837e-01 9.823534195311367512e-01
2.703730962239205837e-01 9.823534195311367512e-01 4.607626511715352535e-01
9.823534195311367512e-01 4.607626511715352535e-01 9.233951312489807606e-01
4.607626511715352535e-01 9.233951312489807606e-01 3.935069269500672817e-01
9.233951312489807606e-01 3.935069269500672817e-01 5.048538045957684517e-02
3.935069269500672817e-01 5.048538045957684517e-02 7.613499402068555355e-01
5.048538045957684517e-02 7.613499402068555355e-01 1.137312171049416065e-01
7.613499402068555355e-01 1.137312171049416065e-01 8.302378407679498196e-01
1.137312171049416065e-01 8.302378407679498196e-01 9.578460906632244587e-01
8.302378407679498196e-01 9.578460906632244587e-01 2.749359770677983761e-01
9.578460906632244587e-01 2.749359770677983761e-01 2.900104643777012825e-02
